t,q0,q1,q2,qd0,qd1,qd2,q_cmd0,q_cmd1,q_cmd2,tau0,tau1,tau2,tauIq0,tauIq1,tauIq2,foot_x,foot_y,foot_z,tgt_x,tgt_y,tgt_z,r_xy,L_m,yaw,ls_y,rs_x,rs_y,lag_rad,frozen,f_press_N,chassis,w0,w1,w2
193.8154,0.712174,-1.031932,0.754518,-0.230770,0.186813,-0.120880,0.709276,-1.046046,0.753908,-0.057957,-0.282288,-0.012200,-0.061050,-0.319902,-0.002442,-0.256034,-0.139181,0.216172,-0.256662,-0.139142,0.213730,0.291419,0.362843,2.802658,0.000,0.000,0.000,0.014114,0,0.000,1,0.0000,0.0000,0.0000
193.8255,0.712174,-1.031551,0.754518,0.054947,0.230770,0.010990,0.709276,-1.046046,0.753908,-0.057957,-0.289917,-0.012200,-0.080586,-0.295483,-0.026862,-0.256016,-0.139169,0.216242,-0.256662,-0.139142,0.213730,0.291397,0.362868,2.802688,0.000,0.000,0.000,0.014496,0,0.000,1,0.0000,0.0000,0.0000
193.8358,0.712174,-1.031551,0.754518,0.208790,0.120880,0.384617,0.709276,-1.046046,0.753908,-0.057957,-0.289917,-0.012200,-0.119658,-0.305250,-0.036630,-0.256016,-0.139169,0.216242,-0.256662,-0.139142,0.213730,0.291397,0.362868,2.802701,0.000,0.000,0.000,0.014496,0,0.000,1,0.0000,0.0000,0.0000
193.8457,0.712174,-1.031551,0.754518,0.142857,-0.010990,0.142857,0.709276,-1.046046,0.753908,-0.057957,-0.289917,-0.012200,-0.090354,-0.310134,-0.021978,-0.256016,-0.139169,0.216242,-0.256662,-0.139142,0.213730,0.291397,0.362868,2.802708,0.000,0.000,0.000,0.014496,0,0.000,1,0.0000,0.0000,0.0000
193.8560,0.712174,-1.031551,0.754137,0.120880,0.098900,-0.296703,0.709276,-1.046046,0.753908,-0.057957,-0.289917,-0.004571,-0.061050,-0.319902,-0.021978,-0.255959,-0.139215,0.216257,-0.256662,-0.139142,0.213730,0.291369,0.362854,2.802709,0.000,0.000,0.000,0.014496,0,0.000,1,0.0000,0.0000,0.0000
193.8660,0.712174,-1.031932,0.754518,0.076923,-0.450550,0.098900,0.709276,-1.046046,0.753908,-0.057957,-0.282288,-0.012200,-0.061050,-0.363858,-0.007326,-0.256034,-0.139181,0.216172,-0.256662,-0.139142,0.213730,0.291419,0.362843,2.802695,0.000,0.000,0.000,0.014114,0,0.000,1,0.0000,0.0000,0.0000
193.8766,0.712174,-1.031551,0.754518,-0.032967,0.054947,0.274727,0.709276,-1.046046,0.753908,-0.057957,-0.289917,-0.012200,-0.090354,-0.295483,-0.026862,-0.256016,-0.139169,0.216242,-0.256662,-0.139142,0.213730,0.291397,0.362868,2.802678,0.000,0.000,0.000,0.014496,0,0.000,1,0.0000,0.0000,0.0000
193.8863,0.711793,-1.031551,0.754518,-0.274727,-0.120880,0.142857,0.709276,-1.046046,0.753908,-0.050328,-0.289917,-0.012200,-0.075702,-0.329670,-0.007326,-0.256026,-0.139098,0.216255,-0.256662,-0.139142,0.213730,0.291372,0.362855,2.802655,0.000,0.000,0.000,0.014496,0,0.000,1,0.0000,0.0000,0.0000
193.8968,0.711793,-1.031551,0.754518,-0.098900,-0.076923,-0.428570,0.709276,-1.046046,0.753908,-0.050328,-0.289917,-0.012200,-0.080586,-0.324786,-0.041514,-0.256026,-0.139098,0.216255,-0.256662,-0.139142,0.213730,0.291372,0.362855,2.802636,0.000,0.000,0.000,0.014496,0,0.000,1,0.0000,0.0000,0.0000
193.9061,0.711793,-1.031551,0.754137,0.076923,-0.252747,-0.406593,0.709276,-1.046046,0.753908,-0.050328,-0.289917,-0.004571,-0.041514,-0.315019,-0.026862,-0.255968,-0.139144,0.216271,-0.256662,-0.139142,0.213730,0.291343,0.362841,2.802624,0.000,0.000,0.000,0.014496,0,0.000,1,0.0000,0.0000,0.0000
193.9163,0.711793,-1.031169,0.754518,-0.032967,0.032967,0.362637,0.709276,-1.046046,0.753908,-0.050328,-0.297546,-0.012200,-0.026862,-0.319902,-0.012210,-0.256008,-0.139086,0.216324,-0.256662,-0.139142,0.213730,0.291350,0.362879,2.802621,0.000,0.000,0.000,0.014877,0,0.000,1,0.0000,0.0000,0.0000
193.9263,0.711793,-1.030788,0.754518,-0.252747,-0.032967,0.032967,0.709276,-1.046046,0.753908,-0.050328,-0.305176,-0.012200,-0.105006,-0.339438,-0.002442,-0.255990,-0.139074,0.216394,-0.256662,-0.139142,0.213730,0.291329,0.362904,2.802627,0.000,0.000,0.000,0.015259,0,0.000,1,0.0000,0.0000,0.0000
193.9368,0.711793,-1.030788,0.754518,-0.230770,-0.010990,0.054947,0.709276,-1.046046,0.753908,-0.050328,-0.305176,-0.012200,-0.085470,-0.334555,-0.026862,-0.255990,-0.139074,0.216394,-0.256662,-0.139142,0.213730,0.291329,0.362904,2.802633,0.000,0.000,0.000,0.015259,0,0.000,1,0.0000,0.0000,0.0000
193.9463,0.712174,-1.030788,0.754518,0.076923,-0.142857,0.142857,0.709276,-1.046046,0.753908,-0.057957,-0.305176,-0.012200,-0.070818,-0.349206,-0.007326,-0.255981,-0.139146,0.216381,-0.256662,-0.139142,0.213730,0.291355,0.362916,2.802657,0.000,0.000,0.000,0.015259,0,0.000,1,0.0000,0.0000,0.0000
193.9570,0.711793,-1.030788,0.754518,0.010990,-0.054947,0.208790,0.709276,-1.046046,0.753908,-0.050328,-0.305176,-0.012200,-0.075702,-0.383394,0.002442,-0.255990,-0.139074,0.216394,-0.256662,-0.139142,0.213730,0.291329,0.362904,2.802687,0.000,0.000,0.000,0.015259,0,0.000,1,0.0000,0.0000,0.0000
193.9665,0.711793,-1.030406,0.754518,-0.186813,0.098900,0.296703,0.709276,-1.046046,0.753908,-0.050328,-0.312805,-0.012200,-0.051282,-0.344322,-0.041514,-0.255972,-0.139063,0.216463,-0.256662,-0.139142,0.213730,0.291308,0.362928,2.802711,0.000,0.000,0.000,0.015640,0,0.000,1,0.0000,0.0000,0.0000
193.9770,0.711793,-1.030406,0.754518,-0.142857,0.252747,0.010990,0.709276,-1.046046,0.753908,-0.050328,-0.312805,-0.012200,-0.080586,-0.354091,-0.036630,-0.255972,-0.139063,0.216463,-0.256662,-0.139142,0.213730,0.291308,0.362928,2.802730,0.000,0.000,0.000,0.015640,0,0.000,1,0.0000,0.0000,0.0000
193.9869,0.711793,-1.030406,0.754518,0.274727,-0.098900,-0.076923,0.709276,-1.046046,0.753908,-0.050328,-0.312805,-0.012200,-0.036630,-0.368742,-0.021978,-0.255972,-0.139063,0.216463,-0.256662,-0.139142,0.213730,0.291308,0.362928,2.802745,0.000,0.000,0.000,0.015640,0,0.000,1,0.0000,0.0000,0.0000
193.9978,0.711793,-1.030025,0.754518,0.318680,-0.010990,0.098900,0.709276,-1.046046,0.753908,-0.050328,-0.320435,-0.012200,-0.065934,-0.383394,0.007326,-0.255955,-0.139051,0.216533,-0.256662,-0.139142,0.213730,0.291287,0.362952,2.802749,0.000,0.000,0.000,0.016022,0,0.000,1,0.0000,0.0000,0.0000
194.0078,0.711793,-1.030406,0.754137,-0.032967,-0.340660,-0.164837,0.709276,-1.046046,0.753908,-0.050328,-0.312805,-0.004571,-0.051282,-0.339438,-0.012210,-0.255915,-0.139109,0.216479,-0.256662,-0.139142,0.213730,0.291279,0.362914,2.802740,0.000,0.000,0.000,0.015640,0,0.000,1,0.0000,0.0000,0.0000
194.0179,0.711793,-1.030025,0.754137,0.054947,0.054947,-0.318680,0.709276,-1.046046,0.753908,-0.050328,-0.320435,-0.004571,-0.051282,-0.344322,-0.007326,-0.255897,-0.139097,0.216548,-0.256662,-0.139142,0.213730,0.291258,0.362939,2.802717,0.000,0.000,0.000,0.016022,0,0.000,1,0.0000,0.0000,0.0000
194.0274,0.711793,-1.029262,0.754137,-0.032967,0.362637,-0.252747,0.709276,-1.046046,0.753908,-0.050328,-0.335693,-0.004571,-0.070818,-0.373627,-0.017094,-0.255861,-0.139073,0.216687,-0.256662,-0.139142,0.213730,0.291215,0.362987,2.802693,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
194.0379,0.711793,-1.029262,0.754518,0.186813,0.296703,0.098900,0.709276,-1.046046,0.753908,-0.050328,-0.335693,-0.012200,-0.065934,-0.363858,-0.007326,-0.255919,-0.139028,0.216672,-0.256662,-0.139142,0.213730,0.291244,0.363001,2.802666,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
194.0471,0.711793,-1.029262,0.754518,0.098900,0.032967,-0.076923,0.709276,-1.046046,0.753908,-0.050328,-0.335693,-0.012200,-0.075702,-0.378510,-0.021978,-0.255919,-0.139028,0.216672,-0.256662,-0.139142,0.213730,0.291244,0.363001,2.802649,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
194.0573,0.711793,-1.029262,0.754518,0.252747,-0.010990,-0.076923,0.709276,-1.046046,0.753908,-0.050328,-0.335693,-0.012200,-0.070818,-0.363858,-0.002442,-0.255919,-0.139028,0.216672,-0.256662,-0.139142,0.213730,0.291244,0.363001,2.802634,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
194.0672,0.711793,-1.029262,0.754518,-0.164837,-0.054947,-0.010990,0.709276,-1.046046,0.753908,-0.050328,-0.335693,-0.012200,-0.080586,-0.368742,-0.017094,-0.255919,-0.139028,0.216672,-0.256662,-0.139142,0.213730,0.291244,0.363001,2.802620,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
194.0773,0.711793,-1.028880,0.754137,0.010990,-0.340660,-0.318680,0.709276,-1.046046,0.753908,-0.050328,-0.343323,-0.004571,-0.100122,-0.388278,-0.021978,-0.255843,-0.139062,0.216757,-0.256662,-0.139142,0.213730,0.291194,0.363012,2.802618,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
194.0874,0.711793,-1.028499,0.754518,-0.010990,-0.164837,-0.054947,0.709276,-1.046046,0.753908,-0.050328,-0.350952,-0.012200,-0.056166,-0.407814,-0.007326,-0.255883,-0.139004,0.216811,-0.256662,-0.139142,0.213730,0.291202,0.363050,2.802635,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
194.0974,0.711793,-1.028499,0.754518,0.054947,-0.384617,0.186813,0.709276,-1.046046,0.753908,-0.050328,-0.350952,-0.012200,-0.075702,-0.402930,-0.041514,-0.255883,-0.139004,0.216811,-0.256662,-0.139142,0.213730,0.291202,0.363050,2.802658,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
194.1075,0.711411,-1.028499,0.754518,-0.252747,-0.054947,0.032967,0.709276,-1.046046,0.753908,-0.042699,-0.350952,-0.012200,-0.056166,-0.388278,-0.026862,-0.255893,-0.138933,0.216824,-0.256662,-0.139142,0.213730,0.291176,0.363037,2.802690,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
194.1177,0.711793,-1.028499,0.754518,0.098900,-0.340660,0.142857,0.709276,-1.046046,0.753908,-0.050328,-0.350952,-0.012200,-0.056166,-0.393163,-0.017094,-0.255883,-0.139004,0.216811,-0.256662,-0.139142,0.213730,0.291202,0.363050,2.802716,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
194.1278,0.711411,-1.028117,0.754137,-0.164837,-0.186813,-0.120880,0.709276,-1.046046,0.753908,-0.042699,-0.358582,-0.004571,-0.041514,-0.393163,-0.021978,-0.255817,-0.138967,0.216909,-0.256662,-0.139142,0.213730,0.291126,0.363048,2.802738,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
194.1379,0.711793,-1.027736,0.754518,0.164837,0.098900,0.054947,0.709276,-1.046046,0.753908,-0.050328,-0.366211,-0.012200,-0.036630,-0.432235,-0.017094,-0.255847,-0.138981,0.216950,-0.256662,-0.139142,0.213730,0.291159,0.363099,2.802755,0.000,0.000,0.000,0.018311,0,0.000,1,0.0000,0.0000,0.0000
194.1479,0.711793,-1.027354,0.754137,-0.120880,0.010990,-0.318680,0.709276,-1.046046,0.753908,-0.050328,-0.373840,-0.004571,-0.065934,-0.417583,-0.026862,-0.255772,-0.139015,0.217035,-0.256662,-0.139142,0.213730,0.291109,0.363109,2.802758,0.000,0.000,0.000,0.018692,0,0.000,1,0.0000,0.0000,0.0000
194.1581,0.711793,-1.027354,0.754518,-0.120880,-0.098900,0.274727,0.709276,-1.046046,0.753908,-0.050328,-0.373840,-0.012200,-0.056166,-0.407814,-0.002442,-0.255829,-0.138969,0.217019,-0.256662,-0.139142,0.213730,0.291138,0.363123,2.802751,0.000,0.000,0.000,0.018692,0,0.000,1,0.0000,0.0000,0.0000
194.1681,0.711793,-1.027354,0.754518,0.076923,0.164837,0.054947,0.709276,-1.046046,0.753908,-0.050328,-0.373840,-0.012200,-0.061050,-0.417583,-0.041514,-0.255829,-0.138969,0.217019,-0.256662,-0.139142,0.213730,0.291138,0.363123,2.802743,0.000,0.000,0.000,0.018692,0,0.000,1,0.0000,0.0000,0.0000
194.1785,0.711793,-1.026973,0.754137,0.208790,-0.032967,-0.120880,0.709276,-1.046046,0.753908,-0.050328,-0.381470,-0.004571,-0.061050,-0.412699,-0.012210,-0.255754,-0.139003,0.217104,-0.256662,-0.139142,0.213730,0.291087,0.363134,2.802731,0.000,0.000,0.000,0.019073,0,0.000,1,0.0000,0.0000,0.0000
194.1884,0.711793,-1.027354,0.754518,0.406593,-0.230770,-0.010990,0.709276,-1.046046,0.753908,-0.050328,-0.373840,-0.012200,-0.070818,-0.412699,-0.017094,-0.255829,-0.138969,0.217019,-0.256662,-0.139142,0.213730,0.291138,0.363123,2.802711,0.000,0.000,0.000,0.018692,0,0.000,1,0.0000,0.0000,0.0000
194.1984,0.711793,-1.026973,0.754518,0.098900,0.252747,0.032967,0.709276,-1.046046,0.753908,-0.050328,-0.381470,-0.012200,-0.065934,-0.393163,-0.002442,-0.255812,-0.138957,0.217089,-0.256662,-0.139142,0.213730,0.291116,0.363148,2.802703,0.000,0.000,0.000,0.019073,0,0.000,1,0.0000,0.0000,0.0000
194.2085,0.711411,-1.026973,0.754518,-0.164837,0.010990,-0.098900,0.709276,-1.046046,0.753908,-0.042699,-0.381470,-0.012200,-0.051282,-0.417583,-0.031746,-0.255821,-0.138886,0.217102,-0.256662,-0.139142,0.213730,0.291090,0.363135,2.802695,0.000,0.000,0.000,0.019073,0,0.000,1,0.0000,0.0000,0.0000
194.2186,0.711793,-1.026591,0.754137,0.120880,0.340660,-0.164837,0.709276,-1.046046,0.753908,-0.050328,-0.389099,-0.004571,-0.056166,-0.407814,-0.012210,-0.255736,-0.138991,0.217174,-0.256662,-0.139142,0.213730,0.291066,0.363158,2.802693,0.000,0.000,0.000,0.019455,0,0.000,1,0.0000,0.0000,0.0000
194.2287,0.711793,-1.026591,0.754137,0.208790,-0.076923,-0.208790,0.709276,-1.046046,0.753908,-0.050328,-0.389099,-0.004571,-0.065934,-0.422466,-0.026862,-0.255736,-0.138991,0.217174,-0.256662,-0.139142,0.213730,0.291066,0.363158,2.802704,0.000,0.000,0.000,0.019455,0,0.000,1,0.0000,0.0000,0.0000
194.2388,0.711793,-1.026591,0.754518,0.054947,-0.230770,0.164837,0.709276,-1.046046,0.753908,-0.050328,-0.389099,-0.012200,-0.075702,-0.402930,-0.026862,-0.255794,-0.138945,0.217158,-0.256662,-0.139142,0.213730,0.291095,0.363172,2.802719,0.000,0.000,0.000,0.019455,0,0.000,1,0.0000,0.0000,0.0000
194.2489,0.711793,-1.026591,0.754518,-0.098900,-0.230770,0.120880,0.709276,-1.046046,0.753908,-0.050328,-0.389099,-0.012200,-0.080586,-0.432235,-0.002442,-0.255794,-0.138945,0.217158,-0.256662,-0.139142,0.213730,0.291095,0.363172,2.802748,0.000,0.000,0.000,0.019455,0,0.000,1,0.0000,0.0000,0.0000
194.2590,0.711793,-1.026210,0.754518,0.164837,0.340660,0.318680,0.709276,-1.046046,0.753908,-0.050328,-0.396729,-0.012200,-0.124542,-0.442002,-0.007326,-0.255776,-0.138934,0.217228,-0.256662,-0.139142,0.213730,0.291073,0.363196,2.802769,0.000,0.000,0.000,0.019836,0,0.000,1,0.0000,0.0000,0.0000
194.2690,0.711793,-1.026210,0.754518,0.054947,0.230770,0.032967,0.709276,-1.046046,0.753908,-0.050328,-0.396729,-0.012200,-0.095238,-0.427350,-0.017094,-0.255776,-0.138934,0.217228,-0.256662,-0.139142,0.213730,0.291073,0.363196,2.802800,0.000,0.000,0.000,0.019836,0,0.000,1,0.0000,0.0000,0.0000
194.2792,0.711793,-1.025828,0.754518,0.142857,0.186813,-0.032967,0.709276,-1.046046,0.753908,-0.050328,-0.404358,-0.012200,-0.070818,-0.417583,-0.017094,-0.255758,-0.138922,0.217297,-0.256662,-0.139142,0.213730,0.291052,0.363221,2.802839,0.000,0.000,0.000,0.020218,0,0.000,1,0.0000,0.0000,0.0000
194.2893,0.711411,-1.025828,0.754137,-0.230770,0.010990,-0.362637,0.709276,-1.046046,0.753908,-0.042699,-0.404358,-0.004571,-0.090354,-0.427350,-0.036630,-0.255709,-0.138896,0.217326,-0.256662,-0.139142,0.213730,0.290997,0.363194,2.802862,0.000,0.000,0.000,0.020218,0,0.000,1,0.0000,0.0000,0.0000
194.2993,0.711793,-1.025828,0.754518,0.120880,0.120880,-0.054947,0.709276,-1.046046,0.753908,-0.050328,-0.404358,-0.012200,-0.056166,-0.451771,-0.026862,-0.255758,-0.138922,0.217297,-0.256662,-0.139142,0.213730,0.291052,0.363221,2.802872,0.000,0.000,0.000,0.020218,0,0.000,1,0.0000,0.0000,0.0000
194.3094,0.711411,-1.025828,0.754518,-0.098900,0.164837,0.142857,0.709276,-1.046046,0.753908,-0.042699,-0.404358,-0.012200,-0.041514,-0.422466,-0.012210,-0.255767,-0.138850,0.217310,-0.256662,-0.139142,0.213730,0.291026,0.363208,2.802884,0.000,0.000,0.000,0.020218,0,0.000,1,0.0000,0.0000,0.0000
194.3195,0.711411,-1.025447,0.754518,-0.032967,0.362637,0.032967,0.709276,-1.046046,0.753908,-0.042699,-0.411987,-0.012200,-0.041514,-0.432235,-0.007326,-0.255749,-0.138839,0.217380,-0.256662,-0.139142,0.213730,0.291005,0.363232,2.802888,0.000,0.000,0.000,0.020599,0,0.000,1,0.0000,0.0000,0.0000
194.3297,0.711793,-1.025828,0.754518,-0.010990,-0.164837,0.164837,0.709276,-1.046046,0.753908,-0.050328,-0.404358,-0.012200,-0.046398,-0.432235,-0.021978,-0.255758,-0.138922,0.217297,-0.256662,-0.139142,0.213730,0.291052,0.363221,2.802885,0.000,0.000,0.000,0.020218,0,0.000,1,0.0000,0.0000,0.0000
194.3398,0.711411,-1.025447,0.754518,-0.142857,0.186813,0.318680,0.709276,-1.046046,0.753908,-0.042699,-0.411987,-0.012200,-0.036630,-0.427350,-0.002442,-0.255749,-0.138839,0.217380,-0.256662,-0.139142,0.213730,0.291005,0.363232,2.802877,0.000,0.000,0.000,0.020599,0,0.000,1,0.0000,0.0000,0.0000
194.3499,0.711793,-1.025447,0.754137,-0.208790,-0.054947,-0.274727,0.709276,-1.046046,0.753908,-0.050328,-0.411987,-0.004571,-0.056166,-0.446886,0.002442,-0.255682,-0.138956,0.217382,-0.256662,-0.139142,0.213730,0.291002,0.363232,2.802878,0.000,0.000,0.000,0.020599,0,0.000,1,0.0000,0.0000,0.0000
194.3602,0.711793,-1.025828,0.754137,-0.230770,-0.406593,-0.428570,0.709276,-1.046046,0.753908,-0.050328,-0.404358,-0.004571,-0.075702,-0.432235,-0.026862,-0.255700,-0.138968,0.217313,-0.256662,-0.139142,0.213730,0.291023,0.363207,2.802886,0.000,0.000,0.000,0.020218,0,0.000,1,0.0000,0.0000,0.0000
194.3700,0.711793,-1.025447,0.754137,0.142857,0.120880,-0.120880,0.709276,-1.046046,0.753908,-0.050328,-0.411987,-0.004571,-0.031746,-0.427350,-0.007326,-0.255682,-0.138956,0.217382,-0.256662,-0.139142,0.213730,0.291002,0.363232,2.802910,0.000,0.000,0.000,0.020599,0,0.000,1,0.0000,0.0000,0.0000
194.3802,0.711411,-1.025447,0.754518,-0.098900,-0.296703,0.296703,0.709276,-1.046046,0.753908,-0.042699,-0.411987,-0.012200,-0.026862,-0.432235,-0.021978,-0.255749,-0.138839,0.217380,-0.256662,-0.139142,0.213730,0.291005,0.363232,2.802928,0.000,0.000,0.000,0.020599,0,0.000,1,0.0000,0.0000,0.0000
194.3902,0.711793,-1.025066,0.754137,0.428570,0.230770,-0.164837,0.709276,-1.046046,0.753908,-0.050328,-0.419617,-0.004571,-0.046398,-0.417583,-0.021978,-0.255664,-0.138944,0.217452,-0.256662,-0.139142,0.213730,0.290980,0.363256,2.802963,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
194.4004,0.711793,-1.025066,0.754518,0.076923,0.186813,0.010990,0.709276,-1.046046,0.753908,-0.050328,-0.419617,-0.012200,-0.065934,-0.427350,-0.031746,-0.255722,-0.138898,0.217436,-0.256662,-0.139142,0.213730,0.291009,0.363270,2.802998,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
194.4102,0.711793,-1.025447,0.754137,0.142857,-0.274727,-0.054947,0.709276,-1.046046,0.753908,-0.050328,-0.411987,-0.004571,-0.065934,-0.427350,-0.002442,-0.255682,-0.138956,0.217382,-0.256662,-0.139142,0.213730,0.291002,0.363232,2.803031,0.000,0.000,0.000,0.020599,0,0.000,1,0.0000,0.0000,0.0000
194.4204,0.711793,-1.025447,0.754518,0.142857,-0.098900,0.362637,0.709276,-1.046046,0.753908,-0.050328,-0.411987,-0.012200,-0.061050,-0.437119,-0.017094,-0.255740,-0.138910,0.217367,-0.256662,-0.139142,0.213730,0.291031,0.363245,2.803060,0.000,0.000,0.000,0.020599,0,0.000,1,0.0000,0.0000,0.0000
194.4304,0.711793,-1.025066,0.754518,0.120880,0.208790,-0.010990,0.709276,-1.046046,0.753908,-0.050328,-0.419617,-0.012200,-0.075702,-0.422466,-0.026862,-0.255722,-0.138898,0.217436,-0.256662,-0.139142,0.213730,0.291009,0.363270,2.803092,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
194.4404,0.711793,-1.025066,0.754137,0.472527,-0.076923,0.076923,0.709276,-1.046046,0.753908,-0.050328,-0.419617,-0.004571,-0.046398,-0.422466,-0.007326,-0.255664,-0.138944,0.217452,-0.256662,-0.139142,0.213730,0.290980,0.363256,2.803125,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
194.4504,0.711793,-1.025447,0.754137,0.054947,-0.120880,0.032967,0.709276,-1.046046,0.753908,-0.050328,-0.411987,-0.004571,-0.046398,-0.422466,-0.007326,-0.255682,-0.138956,0.217382,-0.256662,-0.139142,0.213730,0.291002,0.363232,2.803152,0.000,0.000,0.000,0.020599,0,0.000,1,0.0000,0.0000,0.0000
194.4606,0.711411,-1.025066,0.754137,-0.164837,-0.032967,-0.450550,0.709276,-1.046046,0.753908,-0.042699,-0.419617,-0.004571,-0.056166,-0.456655,-0.017094,-0.255673,-0.138873,0.217465,-0.256662,-0.139142,0.213730,0.290954,0.363243,2.803167,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
194.4707,0.711793,-1.025066,0.754137,-0.054947,-0.098900,0.098900,0.709276,-1.046046,0.753908,-0.050328,-0.419617,-0.004571,-0.075702,-0.442002,0.002442,-0.255664,-0.138944,0.217452,-0.256662,-0.139142,0.213730,0.290980,0.363256,2.803184,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
194.4807,0.711793,-1.025066,0.754518,0.208790,-0.076923,0.010990,0.709276,-1.046046,0.753908,-0.050328,-0.419617,-0.012200,-0.080586,-0.422466,-0.046398,-0.255722,-0.138898,0.217436,-0.256662,-0.139142,0.213730,0.291009,0.363270,2.803196,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
194.4908,0.711793,-1.025066,0.754518,-0.164837,0.252747,0.054947,0.709276,-1.046046,0.753908,-0.050328,-0.419617,-0.012200,-0.075702,-0.437119,-0.026862,-0.255722,-0.138898,0.217436,-0.256662,-0.139142,0.213730,0.291009,0.363270,2.803207,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
194.5008,0.711793,-1.025066,0.754137,0.076923,0.032967,-0.010990,0.709276,-1.046046,0.753908,-0.050328,-0.419617,-0.004571,-0.051282,-0.422466,-0.021978,-0.255664,-0.138944,0.217452,-0.256662,-0.139142,0.213730,0.290980,0.363256,2.803223,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
194.5110,0.711793,-1.025066,0.754137,0.098900,-0.076923,-0.252747,0.709276,-1.046046,0.753908,-0.050328,-0.419617,-0.004571,-0.070818,-0.437119,-0.007326,-0.255664,-0.138944,0.217452,-0.256662,-0.139142,0.213730,0.290980,0.363256,2.803251,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
194.5210,0.711411,-1.025066,0.754137,-0.076923,0.120880,-0.098900,0.709276,-1.046046,0.753908,-0.042699,-0.419617,-0.004571,-0.065934,-0.417583,-0.031746,-0.255673,-0.138873,0.217465,-0.256662,-0.139142,0.213730,0.290954,0.363243,2.803291,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
194.5311,0.711411,-1.025066,0.754137,-0.032967,-0.098900,0.032967,0.709276,-1.046046,0.753908,-0.042699,-0.419617,-0.004571,-0.056166,-0.437119,-0.002442,-0.255673,-0.138873,0.217465,-0.256662,-0.139142,0.213730,0.290954,0.363243,2.803313,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
194.5411,0.711793,-1.025066,0.754137,0.120880,-0.032967,0.032967,0.709276,-1.046046,0.753908,-0.050328,-0.419617,-0.004571,-0.046398,-0.427350,-0.002442,-0.255664,-0.138944,0.217452,-0.256662,-0.139142,0.213730,0.290980,0.363256,2.803351,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
194.5512,0.711793,-1.025447,0.754137,-0.164837,-0.318680,-0.164837,0.709276,-1.046046,0.753908,-0.050328,-0.411987,-0.004571,-0.075702,-0.437119,-0.012210,-0.255682,-0.138956,0.217382,-0.256662,-0.139142,0.213730,0.291002,0.363232,2.803406,0.000,0.000,0.000,0.020599,0,0.000,1,0.0000,0.0000,0.0000
194.5613,0.711793,-1.025066,0.754518,0.208790,0.186813,0.252747,0.709276,-1.046046,0.753908,-0.050328,-0.419617,-0.012200,-0.056166,-0.402930,-0.036630,-0.255722,-0.138898,0.217436,-0.256662,-0.139142,0.213730,0.291009,0.363270,2.803439,0.000,0.000,0.000,0.020981,0,0.000,1,0.0000,0.0000,0.0000
